 27065	VILALBA	Vilalba
 27067	VIVEIRO	Viveiro
 27021	XERMADE	Xermade
 27025	XOVE	Xove
 28002	AJALVIR	Ajalvir
 28003	ALAMEDA DEL VALLE	Alameda del Valle
 28005	ALCALA DE HENARES	Alcalá de Henares
 28006	ALCOBENDAS	Alcobendas
 28007	ALCORCON	Alcorcón
 28008	ALDEA DEL FRESNO	Aldea del Fresno
 28009	ALGETE	Algete
 28010	ALPEDRETE	Alpedrete
 28011	AMBITE	Ambite
 28012	ANCHUELO	Anchuelo
 28013	ARANJUEZ	Aranjuez
 28014	ARGANDA DEL REY	Arganda del Rey
 28015	ARROYOMOLINOS	Arroyomolinos
 28017	BATRES	Batres
 28018	BECERRIL DE LA SIERRA	Becerril de la Sierra
 28019	BELMONTE DE TAJO	Belmonte de Tajo
 28021	BERZOSA DEL LOZOYA	Berzosa del Lozoya
 28022	BOADILLA DEL MONTE	Boadilla del Monte
 28024	BRAOJOS	Braojos
 28025	BREA DE TAJO	Brea de Tajo
 28026	BRUNETE	Brunete
 28027	BUITRAGO DEL LOZOYA	Buitrago del Lozoya
 28028	BUSTARVIEJO	Bustarviejo
 28029	CABANILLAS DE LA SIERRA	Cabanillas de la Sierra
 28031	CADALSO DE LOS VIDRIOS	Cadalso de los Vidrios
 28032	CAMARMA DE ESTERUELAS	Camarma de Esteruelas
 28033	CAMPO REAL	Campo Real
 28034	CANENCIA	Canencia
 28035	CARABAÑA	Carabaña
 28036	CASARRUBUELOS	Casarrubuelos
 28037	CENICIENTOS	Cenicientos
 28038	CERCEDILLA	Cercedilla
 28039	CERVERA DE BUITRAGO	Cervera de Buitrago
 28051	CHAPINERIA	Chapinería
 28052	CHINCHON	Chinchón
 28040	CIEMPOZUELOS	Ciempozuelos
 28041	COBEÑA	Cobeña
 28046	COLLADO MEDIANO	Collado Mediano
 28047	COLLADO VILLALBA	Collado Villalba
 28043	COLMENAR DE OREJA	Colmenar de Oreja
 28042	COLMENAR DEL ARROYO	Colmenar del Arroyo
 28045	COLMENAR VIEJO	Colmenar Viejo
 28044	COLMENAREJO	Colmenarejo
 28048	CORPA	Corpa
 28049	COSLADA	Coslada
 28050	CUBAS DE LA SAGRA	Cubas de la Sagra
 28053	DAGANZO DE ARRIBA	Daganzo de Arriba
 28004	EL ALAMO	El Boalo
 28016	EL ATAZAR	El Atazar
 28020	EL BERRUECO	El Berrueco
 28023	EL BOALO	El Boalo
 28054	EL ESCORIAL	El Escorial
 28086	EL MOLAR	El Molar
 28168	EL VELLON	El Vellón
 28055	ESTREMERA	Estremera
 28056	FRESNEDILLAS DE LA OLIVA	Fresnedillas de la Oliva
 28057	FRESNO DE TOROTE	Fresno de Torote
 28058	FUENLABRADA	Fuenlabrada
 28059	FUENTE EL SAZ DE JARAMA	Fuente el Saz de Jarama
 28060	FUENTIDUEÑA DE TAJO	Fuentidueña de Tajo
 28061	GALAPAGAR	Galapagar
 28062	GARGANTA DE LOS MONTES	Garganta de los Montes
 28063	GARGANTILLA DEL LOZOYA Y PINIL	Gargantilla del Lozoya y Pinilla de Buitrago
 28064	GASCONES	Gascones
 28065	GETAFE	Getafe
 28066	GRIÑON	Griñón
 28067	GUADALIX DE LA SIERRA	Guadalix de la Sierra
 28068	GUADARRAMA	Guadarrama
 28070	HORCAJO DE LA SIERRA AOSLOS	Horcajo de la Sierra-Aoslos
 28071	HORCAJUELO DE LA SIERRA	Horcajuelo de la Sierra
 28072	HOYO DE MANZANARES	Hoyo de Manzanares
 28073	HUMANES DE MADRID	Humanes de Madrid
 28001	LA ACEBEDA	La Acebeda
 28030	LA CABRERA	La Cabrera
 28069	LA HIRUELA	La Hiruela
 28138	LA SERNA DEL MONTE	La Serna del Monte
 28127	LAS ROZAS DE MADRID	Las Rozas de Madrid
 28074	LEGANES	Leganés
 28075	LOECHES	Loeches
 28087	LOS MOLINOS	Los Molinos
 28137	LOS SANTOS DE LA HUMOSA	Los Santos de la Humosa
 28076	LOZOYA	Lozoya
 28077	LOZOYUELA NAVAS SIETEIGLESIAS	Lozoyuela-Navas-Sieteiglesias
 28078	MADARCOS	Madarcos
 28900	MADRID	Madrid
 28080	MAJADAHONDA	Majadahonda
 28082	MANZANARES EL REAL	Manzanares el Real
 28083	MECO	Meco
 28084	MEJORADA DEL CAMPO	Mejorada del Campo
 28085	MIRAFLORES DE LA SIERRA	Miraflores de la Sierra
 28088	MONTEJO DE LA SIERRA	Montejo de la Sierra
 28089	MORALEJA DE ENMEDIO	Moraleja de Enmedio
 28090	MORALZARZAL	Moralzarzal
 28091	MORATA DE TAJUÑA	Morata de Tajuña
 28092	MOSTOLES	Móstoles
 28093	NAVACERRADA	Navacerrada
 28094	NAVALAFUENTE	Navalafuente
 28095	NAVALAGAMELLA	Navalagamella
 28096	NAVALCARNERO	Navalcarnero
 28097	NAVARREDONDA Y SAN MAMES	Navarredonda y San Mamés
 28099	NAVAS DEL REY	Navas del Rey
 28100	NUEVO BAZTAN	Nuevo Baztán
 28101	OLMEDA DE LAS FUENTES	Olmeda de las Fuentes
 28102	ORUSCO DE TAJUÑA	Orusco de Tajuña
 28104	PARACUELLOS DE JARAMA	Paracuellos de Jarama
 28106	PARLA	Parla
 28107	PATONES	Patones
 28108	PEDREZUELA	Pedrezuela
 28109	PELAYOS DE LA PRESA	Pelayos de la Presa
 28110	PERALES DE TAJUÑA	Perales de Tajuña
 28111	PEZUELA DE LAS TORRES	Pezuela de las Torres
 28112	PINILLA DEL VALLE	Pinilla del Valle
 28113	PINTO	Pinto
 28114	PIÑUECAR GANDULLAS	Piñuécar-Gandullas
 28115	POZUELO DE ALARCON	Pozuelo de Alarcón
 28116	POZUELO DEL REY	Pozuelo del Rey
 28117	PRADENA DEL RINCON	Prádena del Rincón
 28118	PUEBLA DE LA SIERRA	Puebla de la Sierra
 28185	PUENTES VIEJAS	Puentes Viejas
 28119	QUIJORNA	Quijorna
 28120	RASCAFRIA	Rascafría
 28121	REDUEÑA	Redueña
 28122	RIBATEJADA	Ribatejada
 28123	RIVAS VACIAMADRID	Rivas-Vaciamadrid
 28124	ROBLEDILLO DE LA JARA	Robledillo de la Jara
 28125	ROBLEDO DE CHAVELA	Robledo de Chavela
 28126	ROBREGORDO	Robregordo
 28128	ROZAS DE PUERTO REAL	Rozas de Puerto Real
 28129	SAN AGUSTIN DEL GUADALIX	San Agustín del Guadalix
 28130	SAN FERNANDO DE HENARES	San Fernando de Henares
 28131	SAN LORENZO DE EL ESCORIAL	San Lorenzo de El Escorial
 28132	SAN MARTIN DE LA VEGA	San Martín de la Vega
 28133	SAN MARTIN DE VALDEIGLESIAS	San Martín de Valdeiglesias
 28134	SAN SEBASTIAN DE LOS REYES	San Sebastián de los Reyes
 28135	SANTA MARIA DE LA ALAMEDA	Santa María de la Alameda
 28136	SANTORCAZ	Santorcaz
 28140	SERRANILLOS DEL VALLE	Serranillos del Valle
 28141	SEVILLA LA NUEVA	Sevilla la Nueva
 28143	SOMOSIERRA	Somosierra
 28144	SOTO DEL REAL	Soto del Real
 28145	TALAMANCA DE JARAMA	Talamanca de Jarama
 28146	TIELMES	Tielmes
 28147	TITULCIA	Titulcia
 28148	TORREJON DE ARDOZ	Torrejón de Ardoz
 28149	TORREJON DE LA CALZADA	Torrejón de la Calzada
 28150	TORREJON DE VELASCO	Torrejón de Velasco
 28151	TORRELAGUNA	Torrelaguna
 28152	TORRELODONES	Torrelodones
 28153	TORREMOCHA DE JARAMA	Torremocha de Jarama
 28154	TORRES DE LA ALAMEDA	Torres de la Alameda
 28184	TRES CANTOS	Tres Cantos
 28155	VALDARACETE	Valdaracete
 28156	VALDEAVERO	Valdeavero
 28157	VALDELAGUNA	Valdelaguna
 28158	VALDEMANCO	Valdemanco
 28159	VALDEMAQUEDA	Valdemaqueda
 28160	VALDEMORILLO	Valdemorillo
 28161	VALDEMORO	Valdemoro
 28162	VALDEOLMOS ALALPARDO	Valdeolmos-Alalpardo
 28163	VALDEPIELAGOS	Valdepiélagos
 28164	VALDETORRES DE JARAMA	Valdetorres de Jarama
 28165	VALDILECHA	Valdilecha
 28166	VALVERDE DE ALCALA	Valverde de Alcalá
 28167	VELILLA DE SAN ANTONIO	Velilla de San Antonio
 28169	VENTURADA	Venturada
 28171	VILLA DEL PRADO	Villa del Prado
 28170	VILLACONEJOS	Villaconejos
 28172	VILLALBILLA	Villalbilla
 28173	VILLAMANRIQUE DE TAJO	Villamanrique de Tajo
 28174	VILLAMANTA	Villamanta
 28175	VILLAMANTILLA	Villamantilla
 28176	VILLANUEVA DE LA CAÑADA	Villanueva de la Cañada
 28178	VILLANUEVA DE PERALES	Villanueva de Perales
 28177	VILLANUEVA DEL PARDILLO	Villanueva del Pardillo
 28179	VILLAR DEL OLMO	Villar del Olmo
 28180	VILLAREJO DE SALVANES	Villarejo de Salvanés
 28181	VILLAVICIOSA DE ODON	Villaviciosa de Odón
 28182	VILLAVIEJA DEL LOZOYA	Villavieja del Lozoya
 28183	ZARZALEJO	Zarzalejo
 29001	ALAMEDA	Alameda
 29002	ALCAUCIN	Alcaucín
 29003	ALFARNATE	Alfarnate
 29004	ALFARNATEJO	Alfarnatejo
 29005	ALGARROBO	Algarrobo
 29006	ALGATOCIN	Algatocín
 29007	ALHAURIN DE LA TORRE	Alhaurín de la Torre
 29008	ALHAURIN EL GRANDE	Alhaurín el Grande
 29009	ALMACHAR	Almáchar
 29010	ALMARGEN	Almargen
 29011	ALMOGIA	Almogía
 29012	ALORA	Álora
 29013	ALOZAINA	Alozaina
 29014	ALPANDEIRE	Alpandeire
 29015	ANTEQUERA	Antequera
 29016	ARCHEZ	Árchez
 29017	ARCHIDONA	Archidona
 29018	ARDALES	Ardales
 29019	ARENAS	Arenas
 29020	ARRIATE	Arriate
 29021	ATAJATE	Atajate
 29022	BENADALID	Benadalid
 29023	BENAHAVIS	Benahavís
 29024	BENALAURIA	Benalauría
 29025	BENALMADENA	Benalmádena
 29026	BENAMARGOSA	Benamargosa
 29027	BENAMOCARRA	Benamocarra
 29028	BENAOJAN	Benaoján
 29029	BENARRABA	Benarrabá
 29032	CAMPILLOS	Campillos
 29033	CANILLAS DE ACEITUNO	Canillas de Aceituno
 29034	CANILLAS DE ALBAIDA	Canillas de Albaida
 29035	CAÑETE LA REAL	Cañete la Real
 29036	CARRATRACA	Carratraca
 29037	CARTAJIMA	Cartajima
 29038	CARTAMA	Cártama
 29039	CASABERMEJA	Casabermeja
 29040	CASARABONELA	Casarabonela
 29041	CASARES	Casares
 29042	COIN	Coín
 29043	COLMENAR	Colmenar
 29044	COMARES	Comares
 29045	COMPETA	Cómpeta
 29046	CORTES DE LA FRONTERA	Cortes de la Frontera
 29047	CUEVAS BAJAS	Cuevas Bajas
 29049	CUEVAS DE SAN MARCOS	Cuevas de San Marcos
 29048	CUEVAS DEL BECERRO	Cuevas del Becerro
 29050	CUTAR	Cútar
 29030	EL BORGE	El Borge
 29031	EL BURGO	El Burgo
 29051	ESTEPONA	Estepona
 29052	FARAJAN	Faraján
 29053	FRIGILIANA	Frigiliana
 29054	FUENGIROLA	Fuengirola
 29055	FUENTE DE PIEDRA	Fuente de Piedra
 29056	GAUCIN	Gaucín
 29057	GENALGUACIL	Genalguacil
 29058	GUARO	Guaro
 29059	HUMILLADERO	Humilladero
 29060	IGUALEJA	Igualeja
 29061	ISTAN	Istán
 29062	IZNATE	Iznate
 29063	JIMERA DE LIBAR	Jimera de Líbar
 29064	JUBRIQUE	Jubrique
 29065	JUZCAR	Júzcar
 29066	MACHARAVIAYA	Macharaviaya
 29900	MALAGA	Málaga
 29068	MANILVA	Manilva
 29069	MARBELLA	Marbella
 29070	MIJAS	Mijas
 29071	MOCLINEJO	Moclinejo
 29072	MOLLINA	Mollina
 29073	MONDA	Monda
 29101	MONTECORTO	Montecorto
 29074	MONTEJAQUE	Montejaque
 29075	NERJA	Nerja
 29076	OJEN	Ojén
 29077	PARAUTA	Parauta
 29079	PERIANA	Periana
 29080	PIZARRA	Pizarra
 29081	PUJERRA	Pujerra
 29082	RINCON DE LA VICTORIA	Rincón de la Victoria
 29083	RIOGORDO	Riogordo
 29084	RONDA	Ronda
 29085	SALARES	Salares
 29086	SAYALONGA	Sayalonga
 29087	SEDELLA	Sedella
 29104	SERRATO	Serrato
 29088	SIERRA DE YEGUAS	Sierra de Yeguas
 29089	TEBA	Teba
 29090	TOLOX	Tolox
 29103	TORREMOLINOS	Torremolinos
 29091	TORROX	Torrox
 29092	TOTALAN	Totalán
 29093	VALLE DE ABDALAJIS	Valle de Abdalajís
 29094	VELEZ MALAGA	Vélez-Málaga
 29095	VILLANUEVA DE ALGAIDAS	Villanueva de Algaidas
 29102	VILLANUEVA DE LA CONCEPCION	Villanueva de la Concepción
 29098	VILLANUEVA DE TAPIA	Villanueva de Tapia
 29096	VILLANUEVA DEL ROSARIO	Villanueva del Rosario
 29097	VILLANUEVA DEL TRABUCO	Villanueva del Trabuco
 29099	VIÑUELA	Viñuela
 29100	YUNQUERA	Yunquera
 30001	ABANILLA	Abanilla
 30002	ABARAN	Abarán
 30003	AGUILAS	Águilas
 30004	ALBUDEITE	Albudeite
 30005	ALCANTARILLA	Alcantarilla
 30006	ALEDO	Aledo
 30007	ALGUAZAS	Alguazas
 30008	ALHAMA DE MURCIA	Alhama de Murcia
 30009	ARCHENA	Archena
 30010	BENIEL	Beniel
 30011	BLANCA	Blanca
 30012	BULLAS	Bullas
 30013	CALASPARRA	Calasparra
 30014	CAMPOS DEL RIO	Campos del Río
 30015	CARAVACA DE LA CRUZ	Caravaca de la Cruz
 30017	CEHEGIN	Cehegín
 30018	CEUTI	Ceutí
 30019	CIEZA	Cieza
 30020	FORTUNA	Fortuna
 30022	JUMILLA	Jumilla
 30038	LAS TORRES DE COTILLAS	Las Torres de Cotillas
 30023	LIBRILLA	Librilla
 30024	LORCA	Lorca
 30025	LORQUI	Lorquí
 30045	LOS ALCAZARES	Los Alcázares
 30026	MAZARRON	Mazarrón
 30027	MOLINA DE SEGURA	Molina de Segura
 30028	MORATALLA	Moratalla
 30029	MULA	Mula
 30030	MURCIA	Murcia
 30031	OJOS	Ojós
 30032	PLIEGO	Pliego
 30033	PUERTO LUMBRERAS	Puerto Lumbreras
 30034	RICOTE	Ricote
 30035	SAN JAVIER	San Javier
 30036	SAN PEDRO DEL PINATAR	San Pedro del Pinatar
 30044	SANTOMERA	Santomera
 30037	TORRE PACHECO	Torre-Pacheco
 30039	TOTANA	Totana
 30040	ULEA	Ulea
 30042	VILLANUEVA DEL RIO SEGURA	Villanueva del Río Segura
 30043	YECLA	Yecla
 32004	A ARNOIA	A Arnoia
 32015	A BOLA	A Bola
 32035	A GUDIÑA	A Gudiña
 32048	A MERCA	A Merca
 32049	A MEZQUITA	A Mezquita
 32060	A PEROXA	A Peroxa
 32064	A POBRA DE TRIVES	A Pobra de Trives
 32073	A RUA	A Rúa
 32081	A TEIXEIRA	A Teixeira
 32084	A VEIGA	A Veiga
 32002	ALLARIZ	Allariz
 32003	AMOEIRO	Amoeiro
 32005	AVION	Avión
 32006	BALTAR	Baltar
 32007	BANDE	Bande
 32008	BAÑOS DE MOLGAS	Baños de Molgas
 32009	BARBADAS	Barbadás
 32011	BEADE	Beade
 32012	BEARIZ	Beariz
 32014	BOBORAS	Boborás
 32017	CALVOS DE RANDIN	Calvos de Randín
 32018	CARBALLEDA	Carballeda de Avia
 32019	CARBALLEDA DE AVIA	Carballeda de Avia
 32021	CARTELLE	Cartelle
 32023	CASTRELO DE MIÑO	Castrelo de Miño
 32022	CASTRELO DO VAL	Castrelo do Val
 32024	CASTRO CALDELAS	Castro Caldelas
 32025	CELANOVA	Celanova
 32026	CENLLE	Cenlle
 32030	CHANDREXA DE QUEIXA	Chandrexa de Queixa
 32027	COLES	Coles
 32028	CORTEGADA	Cortegada
 32029	CUALEDRO	Cualedro
 32031	ENTRIMO	Entrimo
 32032	ESGOS	Esgos
 32034	GOMESENDE	Gomesende
 32039	LAROUCO	Larouco
 32040	LAZA	Laza
 32041	LEIRO	Leiro
 32042	LOBEIRA	Lobeira
 32043	LOBIOS	Lobios
 32044	MACEDA	Maceda
 32045	MANZANEDA	Manzaneda
 32046	MASIDE	Maside
 32047	MELON	Melón
 32050	MONTEDERRAMO	Montederramo
 32051	MONTERREI	Monterrei
 32052	MUIÑOS	Muíños
 32053	NOGUEIRA DE RAMUIN	Nogueira de Ramuín
 32010	O BARCO DE VALDEORRAS	O Barco de Valdeorras
 32016	O BOLO	O Bolo
 32020	O CARBALLIÑO	O Carballiño
 32036	O IRIXO	O Irixo
 32059	O PEREIRO DE AGUIAR	O Pereiro de Aguiar
 32054	OIMBRA	Oímbra
 32013	OS BLANCOS	Os Blancos
 32900	OURENSE	Ourense
 32056	PADERNE DE ALLARIZ	Paderne de Allariz
 32057	PADRENDA	Padrenda
 32058	PARADA DE SIL	Parada de Sil
 32061	PETIN	Petín
 32062	PIÑOR	Piñor
 32065	PONTEDEVA	Pontedeva
 32063	PORQUEIRA	Porqueira
 32066	PUNXIN	Punxín
 32067	QUINTELA DE LEIRADO	Quintela de Leirado
 32068	RAIRIZ DE VEIGA	Rairiz de Veiga
 32069	RAMIRAS	Ramirás
 32070	RIBADAVIA	Ribadavia
 32072	RIOS	Riós
 32074	RUBIA	Rubiá
 32075	SAN AMARO	San Amaro
 32076	SAN CIBRAO DAS VIÑAS	San Cibrao das Viñas
 32077	SAN CRISTOVO DE CEA	San Cristovo de Cea
 32071	SAN XOAN DE RIO	San Xoán de Río
 32078	SANDIAS	Sandiás
 32079	SARREAUS	Sarreaus
 32080	TABOADELA	Taboadela
 32082	TOEN	Toén
 32083	TRASMIRAS	Trasmiras
 32085	VEREA	Verea
 32086	VERIN	Verín
 32087	VIANA DO BOLO	Viana do Bolo
 32088	VILAMARIN	Vilamarín
 32089	VILAMARTIN DE VALDEORRAS	Vilamartín de Valdeorras
 32090	VILAR DE BARRIO	Vilar de Barrio
 32091	VILAR DE SANTOS	Vilar de Santos
 32092	VILARDEVOS	Vilardevós
 32093	VILARIÑO DE CONSO	Vilariño de Conso
 32033	XINZO DE LIMIA	Xinzo de Limia
 32037	XUNQUEIRA DE AMBIA	Xunqueira de Ambía
 32038	XUNQUEIRA DE ESPADANEDO	Xunqueira de Espadanedo
 33001	ALLANDE	Allande
 33002	ALLER	Aller
 33003	AMIEVA	Amieva
 33004	AVILES	Avilés
 33005	BELMONTE DE MIRANDA	Belmonte de Miranda
 33006	BIMENES	Bimenes
 33007	BOAL	Boal
 33008	CABRALES	Cabrales
 33009	CABRANES	Cabranes
 33010	CANDAMO	Candamo
 33012	CANGAS DE ONIS	Cangas de Onís
 33011	CANGAS DEL NARCEA	Cangas del Narcea
 33013	CARAVIA	Caravia
 33015	CASO	Caso
 33016	CASTRILLON	Castrillón
 33017	CASTROPOL	Castropol
 33018	COAÑA	Coaña
 33020	CORVERA DE ASTURIAS	Corvera de Asturias
 33021	CUDILLERO	Cudillero
 33022	DEGAÑA	Degaña
 33023	EL FRANCO	El Franco
 33026	GRADO	Grado
 33027	GRANDAS DE SALIME	Grandas de Salime
 33028	IBIAS	Ibias
 33029	ILLANO	Illano
 33030	ILLAS	Illas
 33031	LANGREO	Langreo
 33054	LAS REGUERAS	Las Regueras
 33032	LAVIANA	Laviana
 33033	LENA	Lena
 33035	LLANERA	Llanera
 33036	LLANES	Llanes
 33037	MIERES	Mieres
 33038	MORCIN	Morcín
 33039	MUROS DE NALON	Muros de Nalón
 33040	NAVA	Nava
 33041	NAVIA	Navia
 33042	NOREÑA	Noreña
 33043	ONIS	Onís
 33900	OVIEDO	Oviedo
 33045	PARRES	Parres
 33046	PEÑAMELLERA ALTA	Peñamellera Alta
 33047	PEÑAMELLERA BAJA	Peñamellera Baja
 33048	PESOZ	Pesoz
 33049	PILOÑA	Piloña
 33050	PONGA	Ponga
 33051	PRAVIA	Pravia
 33052	PROAZA	Proaza
 33053	QUIROS	Quirós
 33055	RIBADEDEVA	Ribadedeva
 33056	RIBADESELLA	Ribadesella
 33057	RIBERA DE ARRIBA	Ribera de Arriba
 33058	RIOSA	Riosa
 33059	SALAS	Salas
 33061	SAN MARTIN DE OSCOS	San Martín de Oscos
 33060	SAN MARTIN DEL REY AURELIO	San Martín del Rey Aurelio
 33063	SAN TIRSO DE ABRES	San Tirso de Abres
 33062	SANTA EULALIA DE OSCOS	Santa Eulalia de Oscos
 33064	SANTO ADRIANO	Santo Adriano
 33065	SARIEGO	Sariego
 33066	SIERO	Siero
 33067	SOBRESCOBIO	Sobrescobio
 33068	SOMIEDO	Somiedo
 33069	SOTO DEL BARCO	Soto del Barco
 33070	TAPIA DE CASARIEGO	Tapia de Casariego
 33071	TARAMUNDI	Taramundi
 33072	TEVERGA	Teverga
 33073	TINEO	Tineo
 33034	VALDES	Valdés
 33074	VEGADEO	Vegadeo
 33075	VILLANUEVA DE OSCOS	Villanueva de Oscos
 33077	VILLAYON	Villayón
 33078	YERNES Y TAMEZA	Yernes y Tameza
 34001	ABARCA DE CAMPOS	Abarca de Campos
 34003	ABIA DE LAS TORRES	Abia de las Torres
 34004	AGUILAR DE CAMPOO	Aguilar de Campoo
 34005	ALAR DEL REY	Alar del Rey
 34006	ALBA DE CERRATO	Alba de Cerrato
 34009	AMAYUELAS DE ARRIBA	Amayuelas de Arriba
 34010	AMPUDIA	Ampudia
 34011	AMUSCO	Amusco
 34012	ANTIGUEDAD	Antigüedad
 34015	ARCONADA	Arconada
 34017	ASTUDILLO	Astudillo
 34018	AUTILLA DEL PINO	Autilla del Pino
 34019	AUTILLO DE CAMPOS	Autillo de Campos
 34020	AYUELA	Ayuela
 34022	BALTANAS	Baltanás
 34024	BAQUERIN DE CAMPOS	Baquerín de Campos
 34025	BARCENA DE CAMPOS	Bárcena de Campos
 34027	BARRUELO DE SANTULLAN	Barruelo de Santullán
 34028	BASCONES DE OJEDA	Báscones de Ojeda
 34029	BECERRIL DE CAMPOS	Becerril de Campos
 34031	BELMONTE DE CAMPOS	Belmonte de Campos
 34032	BERZOSILLA	Berzosilla
 34033	BOADA DE CAMPOS	Boada de Campos
 34035	BOADILLA DE RIOSECO	Boadilla de Rioseco
 34034	BOADILLA DEL CAMINO	Boadilla del Camino
 34036	BRAÑOSERA	Brañosera
 34037	BUENAVISTA DE VALDAVIA	Buenavista de Valdavia
 34038	BUSTILLO DE LA VEGA	Bustillo de la Vega
 34039	BUSTILLO DEL PARAMO DE CARRION	Bustillo del Páramo de Carrión
 34041	CALAHORRA DE BOEDO	Calahorra de Boedo
 34042	CALZADA DE LOS MOLINOS	Calzada de los Molinos
 34045	CAPILLAS	Capillas
 34046	CARDEÑOSA DE VOLPEJERA	Cardeñosa de Volpejera
 34047	CARRION DE LOS CONDES	Carrión de los Condes
 34048	CASTIL DE VELA	Castil de Vela
 34049	CASTREJON DE LA PEÑA	Castrejón de la Peña
 34050	CASTRILLO DE DON JUAN	Castrillo de Don Juan
 34051	CASTRILLO DE ONIELO	Castrillo de Onielo
 34052	CASTRILLO DE VILLAVEGA	Castrillo de Villavega
 34053	CASTROMOCHO	Castromocho
 34056	CERVATOS DE LA CUEZA	Cervatos de la Cueza
 34057	CERVERA DE PISUERGA	Cervera de Pisuerga
 34058	CEVICO DE LA TORRE	Cevico de la Torre
 34059	CEVICO NAVERO	Cevico Navero
 34060	CISNEROS	Cisneros
 34061	COBOS DE CERRATO	Cobos de Cerrato
 34062	COLLAZOS DE BOEDO	Collazos de Boedo
 34063	CONGOSTO DE VALDAVIA	Congosto de Valdavia
 34064	CORDOVILLA LA REAL	Cordovilla la Real
 34066	CUBILLAS DE CERRATO	Cubillas de Cerrato
 34067	DEHESA DE MONTEJO	Dehesa de Montejo
 34068	DEHESA DE ROMANOS	Dehesa de Romanos
 34069	DUEÑAS	Dueñas
 34070	ESPINOSA DE CERRATO	Espinosa de Cerrato
 34071	ESPINOSA DE VILLAGONZALO	Espinosa de Villagonzalo
 34072	FRECHILLA	Frechilla
 34073	FRESNO DEL RIO	Fresno del Río
 34074	FROMISTA	Frómista
 34076	FUENTES DE NAVA	Fuentes de Nava
 34077	FUENTES DE VALDEPERO	Fuentes de Valdepero
 34079	GRIJOTA	Grijota
 34080	GUARDO	Guardo
 34081	GUAZA DE CAMPOS	Guaza de Campos
 34082	HERMEDES DE CERRATO	Hérmedes de Cerrato
 34083	HERRERA DE PISUERGA	Herrera de Pisuerga
 34084	HERRERA DE VALDECAÑAS	Herrera de Valdecañas
 34086	HONTORIA DE CERRATO	Hontoria de Cerrato
 34087	HORNILLOS DE CERRATO	Hornillos de Cerrato
 34088	HUSILLOS	Husillos
 34089	ITERO DE LA VEGA	Itero de la Vega
 34166	LA PERNIA	La Pernía
 34140	LA PUEBLA DE VALDAVIA	La Puebla de Valdavia
 34175	LA SERNA	La Serna
 34093	LA VID DE OJEDA	La Vid de Ojeda
 34091	LAGARTOS	Lagartos
 34092	LANTADILLA	Lantadilla
 34094	LEDIGOS	Ledigos
 34090	LOMA DE UCIEZA	Loma de Ucieza
 34096	LOMAS	Lomas
 34098	MAGAZ DE PISUERGA	Magaz de Pisuerga
 34099	MANQUILLOS	Manquillos
 34100	MANTINOS	Mantinos
 34101	MARCILLA DE CAMPOS	Marcilla de Campos
 34102	MAZARIEGOS	Mazariegos
 34103	MAZUECOS DE VALDEGINATE	Mazuecos de Valdeginate
 34104	MELGAR DE YUSO	Melgar de Yuso
 34106	MENESES DE CAMPOS	Meneses de Campos
 34107	MICIECES DE OJEDA	Micieces de Ojeda
 34108	MONZON DE CAMPOS	Monzón de Campos
 34109	MORATINOS	Moratinos
 34110	MUDA	Mudá
 34112	NOGAL DE LAS HUERTAS	Nogal de las Huertas
 34113	OLEA DE BOEDO	Olea de Boedo
 34114	OLMOS DE OJEDA	Olmos de Ojeda
 34116	OSORNILLO	Osornillo
 34117	OSORNO LA MAYOR	Osorno la Mayor
 34900	PALENCIA	Palencia
 34121	PALENZUELA	Palenzuela
 34122	PARAMO DE BOEDO	Páramo de Boedo
 34123	PAREDES DE NAVA	Paredes de Nava
 34124	PAYO DE OJEDA	Payo de Ojeda
 34125	PEDRAZA DE CAMPOS	Pedraza de Campos
 34126	PEDROSA DE LA VEGA	Pedrosa de la Vega
 34127	PERALES	Perales
 34129	PINO DEL RIO	Pino del Río
 34130	PIÑA DE CAMPOS	Piña de Campos
 34131	POBLACION DE ARROYO	Población de Arroyo
 34132	POBLACION DE CAMPOS	Población de Campos
 34133	POBLACION DE CERRATO	Población de Cerrato
 34134	POLENTINOS	Polentinos
 34135	POMAR DE VALDIVIA	Pomar de Valdivia
 34136	POZA DE LA VEGA	Poza de la Vega
 34137	POZO DE URAMA	Pozo de Urama
 34139	PRADANOS DE OJEDA	Prádanos de Ojeda
 34141	QUINTANA DEL PUENTE	Quintana del Puente
 34143	QUINTANILLA DE ONSOÑA	Quintanilla de Onsoña
 34146	REINOSO DE CERRATO	Reinoso de Cerrato
 34147	RENEDO DE LA VEGA	Renedo de la Vega
 34149	REQUENA DE CAMPOS	Requena de Campos
 34151	RESPENDA DE LA PEÑA	Respenda de la Peña
 34152	REVENGA DE CAMPOS	Revenga de Campos
 34154	REVILLA DE COLLAZOS	Revilla de Collazos
 34155	RIBAS DE CAMPOS	Ribas de Campos
 34156	RIBEROS DE LA CUEZA	Riberos de la Cueza
 34157	SALDAÑA	Saldaña
 34158	SALINAS DE PISUERGA	Salinas de Pisuerga
 34159	SAN CEBRIAN DE CAMPOS	San Cebrián de Campos
 34160	SAN CEBRIAN DE MUDA	San Cebrián de Mudá
 34161	SAN CRISTOBAL DE BOEDO	San Cristóbal de Boedo
 34163	SAN MAMES DE CAMPOS	San Mamés de Campos
 34165	SAN ROMAN DE LA CUBA	San Román de la Cuba
